wind_speed,generator_speed,power,wind_direction,wind_direction_mean,yaw_position,yaw_speed,pitch1_moto_tmp,pitch2_moto_tmp,pitch3_moto_tmp,environment_tmp,int_tmp
0.967505461,1.250184965,0.699535323,-0.919533164,-1.157919886,-0.626268675,-0.004080136,-1.05,-1.05,-1.05,-0.719531117,-0.444008568
0.705659854,1.250184965,0.539314803,-0.974776581,-0.489188019,-0.626268675,-0.004080136,-1.05,-1.05,-1.05,-0.719531117,-0.444008568
0.672468157,1.263480184,0.699535323,-1.002398289,-1.23011253,-0.620444389,0.135454738,-1.039,-1.05,-1.05,-0.719531117,-0.444008568
0.720411719,1.256832575,0.579364074,-1.114611479,-2.402926372,-0.620444389,0.135454738,-1.05,-1.05,-1.05,-0.719531117,-0.444008568
-0.142572394,1.273451599,0.411175882,-1.642876651,-4.150748295,-0.626268675,-0.004080136,-1.05,-1.05,-1.05,-0.719531117,-0.422974415
0.646652393,1.306689648,0.705534511,-1.648055722,1.433416096,-0.626268675,-0.004080136,-1.05,-1.05,-1.05,-0.719531117,-0.422974415
0.174592707,1.243537355,0.38113307,-1.254446378,-0.309339677,-0.632092961,-0.17849873,-1.05,-1.05,-1.05,-0.736889797,-0.422974415
0.307359494,1.250184965,0.411175882,-1.168128539,-1.943173214,-0.626268675,-0.004080136,-1.05,-1.05,-1.05,-0.736889797,-0.422974415
0.299983561,1.200327891,0.377125799,-1.195750248,-0.812155114,-0.626268675,-0.004080136,-1.05,-1.05,-1.05,-0.719531117,-0.422974415
0.484381876,1.127204183,0.339068446,-0.928164948,-0.018036023,-0.626268675,-0.004080136,-1.05,-1.05,-1.05,-0.719531117,-0.444008568
0.399558651,1.250184965,0.743591865,-0.636410654,-0.176353226,-0.620444389,0.135454738,-1.05,-1.05,-1.05,-0.719531117,-0.463130525
0.506509674,1.236889745,0.645448887,-0.757255628,0.31632991,-0.626268675,-0.004080136,-1.05,-1.05,-1.05,-0.719531117,-0.463130525
0.222536269,1.177061256,0.38113307,-0.981682008,-1.962171278,-0.626268675,-0.004080136,-1.05,-1.05,-1.05,-0.719531117,-0.480340287
0.558141202,1.180385061,0.36311207,-0.721002136,0.977462551,-0.626268675,-0.004080136,-1.05,-1.05,-1.05,-0.719531117,-0.480340287
-0.020869507,1.193680281,0.375110447,-0.46204862,0.222606126,-0.626268675,-0.004080136,-1.05,-1.05,-1.05,-0.736889797,-0.480340287
-0.113068664,1.286746819,0.727562782,-0.417163344,-1.665801474,-0.626268675,-0.004080136,-1.05,-1.05,-1.05,-0.719531117,-0.480340287
0.646652393,1.273451599,0.882768355,-0.375730781,0.345460276,-0.626268675,-0.004080136,-1.05,-1.05,-1.05,-0.703750498,-0.518584202
0.233600168,1.306689648,0.836719895,-0.562177313,-1.897577859,-0.626268675,-0.004080136,-1.05,-1.05,-1.05,-0.719531117,-0.518584202
0.974881394,1.256832575,1.163136689,-1.038651781,-4.083621801,-0.626268675,-0.004080136,-1.05,-1.05,-1.05,-0.719531117,-0.518584202
0.890058169,1.236889745,1.227206149,-1.313142508,-1.060396489,-0.626268675,-0.004080136,-1.05,-1.05,-1.05,-0.719531117,-0.518584202
1.273606664,1.236889745,1.317311151,-1.233730097,-0.601909868,-0.626268675,-0.004080136,-1.05,-1.05,-1.05,-0.719531117,-0.518584202
0.886370202,1.280099209,1.21719969,-1.499589039,-3.744189717,-0.626268675,-0.004080136,-1.05,-1.05,-1.05,-0.736889797,-0.480340287
0.912185966,1.22027072,0.846726354,-2.024401498,-3.237574667,-0.626268675,-0.004080136,-1.05,-1.05,-1.05,-0.736889797,-0.480340287
0.034449988,1.230242135,0.880776437,-1.94326273,-0.859017006,-0.614620103,0.309873332,-1.05,-1.06,-1.05,-0.736889797,-0.480340287
0.797859011,1.273451599,0.820690813,-1.345943287,-0.319471978,-0.626268675,-0.004080136,-1.05,-1.06,-1.05,-0.736889797,-0.480340287
0.130337112,1.263480184,0.661477969,-1.195750248,-0.563913739,-0.620444389,0.135454738,-1.05,-1.06,-1.05,-0.736889797,-0.463130525
0.838426641,1.263480184,0.66548524,-1.257899091,-1.076861478,-0.626268675,-0.004080136,-1.05,-1.05,-1.05,-0.719531117,-0.480340287
0.665092225,1.263480184,0.814691624,-1.506494467,-1.387163196,-0.626268675,-0.004080136,-1.05,-1.06,-1.05,-0.719531117,-0.463130525
0.915873933,1.256832575,1.026959793,-1.579001451,-0.273876623,-0.626268675,-0.004080136,-1.05,-1.06,-1.05,-0.719531117,-0.463130525
0.890058169,1.263480184,1.201170608,-1.421902985,-0.129491334,-0.632092961,-0.17849873,-1.05,-1.06,-1.05,-0.736889797,-0.444008568
1.019136989,1.250184965,1.195171419,-1.23200374,-1.024933435,-0.626268675,-0.004080136,-1.05,-1.06,-1.05,-0.736889797,-0.444008568
0.949065629,1.243537355,1.079030876,-1.520305321,-1.908976698,-0.626268675,-0.038963855,-1.05,-1.06,-1.05,-0.736889797,-0.444008568
0.768355281,1.250184965,0.996916981,-1.516852607,-1.25164367,-0.620444389,0.10057102,-1.05,-1.06,-1.05,-0.736889797,-0.444008568
0.447502213,1.223594525,0.391139529,-1.478872758,-1.70506414,-0.620444389,0.10057102,-1.05,-1.06,-1.05,-0.719531117,-0.444008568
0.292607629,1.250184965,0.391139529,-1.532389818,-0.94767464,-0.626268675,-0.004080136,-1.05,-1.06,-1.05,-0.736889797,-0.444008568
0.683532056,1.280099209,0.66548524,-1.796522404,-4.390123906,-0.626268675,-0.004080136,-1.05,-1.06,-1.05,-0.736889797,-0.463130525
0.606084764,1.286746819,0.707526429,-1.720562706,-0.486654944,-0.626268675,-0.004080136,-1.05,-1.06,-1.05,-0.689547941,-0.463130525
0.347927123,1.236889745,0.489259072,-1.806880545,-0.719697867,-0.626268675,-0.004080136,-1.05,-1.06,-1.05,-0.719531117,-0.463130525
0.108209314,1.293394429,0.581379427,-1.901830167,-1.489752744,-0.626268675,-0.038963855,-1.05,-1.06,-1.05,-0.736889797,-0.480340287
0.60977273,1.300042039,0.661477969,-1.839681323,-1.441624314,-0.620444389,0.10057102,-1.05,-1.06,-1.05,-0.719531117,-0.480340287
0.554453236,1.286746819,0.874777248,-1.316595222,0.459448662,-0.626268675,-0.038963855,-1.05,-1.06,-1.05,-0.719531117,-0.480340287
0.547077303,1.263480184,0.625435969,-1.035199068,-1.045198037,-0.626268675,-0.004080136,-1.05,-1.06,-1.05,-0.719531117,-0.50137444
0.727787652,1.273451599,0.609406886,-1.159496755,-2.330733727,-0.626268675,-0.038963855,-1.05,-1.06,-1.05,-0.719531117,-0.518584202
0.993321225,1.323308673,0.994925062,-1.606623159,-0.902079285,-0.626268675,-0.004080136,-1.05,-1.06,-1.05,-0.719531117,-0.518584202
0.506509674,1.273451599,1.223198879,-1.370112282,-1.883645945,-0.626268675,-0.004080136,-1.05,-1.06,-1.05,-0.719531117,-0.518584202
0.690907989,1.323308673,1.343346693,-1.684309214,-2.411792135,-0.626268675,-0.004080136,-1.05,-1.06,-1.05,-0.719531117,-0.518584202
0.794171045,1.286746819,1.289283692,-1.736099917,-1.294705949,-0.626268675,-0.004080136,-1.05,-1.06,-1.05,-0.736889797,-0.50137444
0.845802573,1.223594525,0.994925062,-1.822417756,-0.423328063,-0.626268675,-0.004080136,-1.05,-1.06,-1.05,-0.719531117,-0.50137444
0.797859011,1.293394429,0.96488225,-1.717109993,-1.209847928,-0.626268675,-0.038963855,-1.05,-1.06,-1.05,-0.736889797,-0.480340287
1.129775978,1.250184965,1.269270773,-1.61180223,-2.192681126,-0.626268675,-0.004080136,-1.05,-1.06,-1.05,-0.719531117,-0.480340287
0.746227483,1.230242135,0.834727977,-1.525484391,0.545573221,-0.626268675,-0.004080136,-1.05,-1.06,-1.05,-0.736889797,-0.480340287
0.757291382,1.200327891,0.832712625,-1.187118464,1.238369302,-0.626268675,-0.004080136,-1.05,-1.06,-1.05,-0.719531117,-0.480340287
0.462254078,1.280099209,0.565350344,-0.973050224,-0.418261912,-0.620444389,0.135454738,-1.05,-1.06,-1.05,-0.719531117,-0.463130525
0.395870685,1.300042039,0.922817627,-1.031746354,-2.210412653,-0.626268675,-0.004080136,-1.05,-1.06,-1.05,-0.719531117,-0.480340287
0.620836629,1.263480184,0.920825708,-1.159496755,-2.069826976,-0.614620103,0.309873332,-1.05,-1.06,-1.05,-0.719531117,-0.463130525
0.576581034,1.273451599,0.713549052,-1.140506831,-1.195916015,-0.626268675,-0.004080136,-1.05,-1.06,-1.05,-0.719531117,-0.444008568
0.842114607,1.263480184,1.034974334,-1.297605297,-1.249110595,-0.626268675,-0.004080136,-1.05,-1.06,-1.05,-0.719531117,-0.444008568
0.617148663,1.223594525,0.63745778,-1.482325472,-2.732226154,-0.626268675,-0.004080136,-1.05,-1.06,-1.05,-0.719531117,-0.444008568
0.639276461,1.293394429,0.842719084,-1.929451876,-3.772053545,-0.620444389,0.135454738,-1.05,-1.06,-1.05,-0.719531117,-0.444008568
0.720411719,1.280099209,1.004931522,-2.160783683,-0.803289351,-0.626268675,-0.004080136,-1.05,-1.06,-1.05,-0.736889797,-0.444008568
0.661404258,1.293394429,1.257248961,-2.512960464,-3.265438495,-0.620444389,0.135454738,-1.05,-1.06,-1.05,-0.719531117,-0.422974415
0.930625798,1.273451599,1.239227961,-2.968718652,-2.844948003,-0.626268675,-0.038963855,-1.06,-1.06,-1.05,-0.736889797,-0.422974415
0.805234944,1.243537355,0.816683542,-2.840968251,-1.344100917,-0.626268675,-0.038963855,-1.05,-1.06,-1.05,-0.736889797,-0.422974415
0.233600168,1.273451599,0.892798249,-2.663153503,-1.616406506,-0.626268675,-0.038963855,-1.06,-1.06,-1.05,-0.736889797,-0.444008568
0.80892291,1.250184965,1.085030064,-2.419737199,1.142112442,-0.632092961,-0.213382448,-1.06,-1.06,-1.05,-0.736889797,-0.444008568
0.524949505,1.236889745,0.585386697,-2.008864287,0.78621537,-0.614620103,0.274989613,-1.05,-1.06,-1.05,-0.736889797,-0.480340287
0.274167797,1.250184965,0.559351156,-1.629065797,-1.351700143,-0.626268675,-0.038963855,-1.06,-1.069,-1.05,-0.719531117,-0.480340287
0.403246618,1.273451599,0.737569242,-1.522031677,-1.594875367,-0.620444389,0.10057102,-1.06,-1.06,-1.05,-0.736889797,-0.480340287
0.554453236,1.280099209,0.786664165,-1.244088237,-1.521416184,-0.620444389,0.10057102,-1.06,-1.069,-1.05,-0.719531117,-0.50137444
0.554453236,1.286746819,0.908803897,-1.145685901,-0.380265784,-0.626268675,-0.004080136,-1.06,-1.06,-1.05,-0.736889797,-0.518584202
0.742539517,1.243537355,0.832712625,-1.187118464,-0.058565227,-0.626268675,-0.004080136,-1.06,-1.069,-1.05,-0.736889797,-0.518584202
0.812610876,1.256832575,0.94686125,-1.2855208,-3.098255528,-0.626268675,-0.004080136,-1.06,-1.069,-1.05,-0.736889797,-0.518584202
1.233039034,1.256832575,1.167143959,-1.718836349,-3.349029978,-0.626268675,-0.004080136,-1.06,-1.069,-1.05,-0.736889797,-0.518584202
0.742539517,1.236889745,0.886775626,-2.036485995,-1.02240036,-0.626268675,-0.004080136,-1.06,-1.06,-1.05,-0.736889797,-0.539618355
1.70509872,1.313337258,2.105290525,-0.387815279,-0.732363244,-0.626268675,-0.004080136,-0.519,-0.569,-0.569,-0.54594431,-0.901023352
1.362117855,1.263480184,2.065241253,-0.496575755,-1.314970551,-0.626268675,-0.004080136,-0.519,-0.569,-0.569,-0.561724928,-0.883813591
1.708786687,1.236889745,2.217423797,-0.698559498,-0.743762082,-0.626268675,-0.004080136,-0.519,-0.569,-0.569,-0.54594431,-0.883813591
1.594459731,1.300042039,2.181381797,-0.748623844,0.073154686,-0.620444389,0.135454738,-0.519,-0.569,-0.569,-0.561724928,-0.883813591
1.564956001,1.236889745,1.78888019,-0.458595906,0.691225048,-0.626268675,-0.004080136,-0.519,-0.569,-0.569,-0.561724928,-0.883813591
1.063392585,1.236889745,1.402401206,-0.3550145,-0.186485527,-0.626268675,-0.004080136,-0.53,-0.569,-0.569,-0.561724928,-0.883813591
1.048640719,1.286746819,1.52254902,-0.180652466,-0.057298689,-0.626268675,-0.004080136,-0.53,-0.58,-0.58,-0.561724928,-0.883813591
1.00807309,1.243537355,1.370366476,-0.172020682,-0.232080881,-0.626268675,-0.004080136,-0.53,-0.58,-0.58,-0.561724928,-0.883813591
1.151903776,1.286746819,1.402401206,-0.225537742,-0.042100238,-0.626268675,-0.004080136,-0.53,-0.58,-0.58,-0.561724928,-0.883813591
1.317862259,1.286746819,1.846950462,-0.273875732,-0.252345483,-0.637917246,-0.352917323,-0.53,-0.58,-0.58,-0.561724928,-0.883813591
1.321550225,1.300042039,2.073255794,-0.317034651,-1.435291626,-0.626268675,-0.004080136,-0.54,-0.59,-0.58,-0.561724928,-0.883813591
1.664531091,1.256832575,2.157361608,-0.505207539,-0.869149307,-0.626268675,-0.004080136,-0.54,-0.59,-0.58,-0.579083609,-0.883813591
1.428501248,1.256832575,2.221431068,-0.624326156,-1.394762422,-0.626268675,-0.004080136,-0.54,-0.59,-0.59,-0.561724928,-0.883813591
1.682970922,1.230242135,2.011178252,-0.667485076,-0.202950516,-0.626268675,-0.004080136,-0.54,-0.59,-0.59,-0.561724928,-0.883813591
1.668219057,1.256832575,2.171375337,-0.755529271,-0.959073479,-0.626268675,-0.004080136,-0.54,-0.59,-0.59,-0.561724928,-0.901023352
1.716162619,1.256832575,2.175382608,-0.933344018,-1.591075754,-0.614620103,0.309873332,-0.54,-0.59,-0.59,-0.561724928,-0.883813591
1.808361777,1.313337258,2.421677425,-0.84702618,0.74315309,-0.626268675,-0.004080136,-0.54,-0.59,-0.59,-0.579083609,-0.883813591
2.00382399,1.293394429,2.261480339,-0.689927714,0.070621611,-0.626268675,-0.004080136,-0.54,-0.59,-0.59,-0.579083609,-0.883813591
1.911624833,1.236889745,2.145339796,-0.719275779,-0.733629781,-0.626268675,-0.004080136,-0.55,-0.6,-0.59,-0.579083609,-0.883813591
1.439565147,1.256832575,2.29752234,-0.626052513,-0.596843718,-0.626268675,-0.004080136,-0.55,-0.6,-0.59,-0.594864228,-0.883813591
1.631339394,1.236889745,2.421677425,-0.519018393,-0.000304496,-0.626268675,-0.004080136,-0.54,-0.6,-0.59,-0.594864228,-0.883813591
1.782546012,1.313337258,2.431683884,-0.639863367,-0.138357097,-0.626268675,-0.004080136,-0.519,-0.59,-0.569,-0.579083609,-0.883813591
1.819425675,1.250184965,2.23746015,-0.733086633,-0.973005392,-0.626268675,-0.004080136,-0.48,-0.569,-0.54,-0.579083609,-0.883813591
1.819425675,1.236889745,2.163360796,-0.902269597,-1.835517515,-0.626268675,-0.004080136,-0.44,-0.55,-0.509,-0.579083609,-0.862779437
1.642403293,1.250184965,2.085254172,-0.969597511,-0.257411634,-0.626268675,-0.004080136,-0.419,-0.54,-0.49,-0.579083609,-0.883813591
1.513324473,1.306689648,2.487762238,-0.981682008,0.117483503,-0.626268675,-0.038963855,-0.4,-0.53,-0.48,-0.579083609,-0.883813591
2.295173328,1.263480184,2.347578071,-0.924712235,-1.75319257,-0.626268675,-0.038963855,-0.379,-0.509,-0.45,-0.579083609,-0.883813591
2.114462979,1.256832575,2.437706507,-0.931617662,-1.199715627,-0.626268675,-0.038963855,-0.359,-0.49,-0.43,-0.579083609,-0.883813591
1.140839877,1.280099209,2.395641883,-1.168128539,-0.662703674,-0.626268675,-0.038963855,-0.34,-0.469,-0.419,-0.579083609,-0.901023352
2.180846372,1.263480184,2.48577032,-1.157770399,-0.399263848,-0.626268675,-0.038963855,-0.32,-0.469,-0.409,-0.594864228,-0.901023352
1.782546012,1.250184965,2.50379132,-1.169854896,-0.413195762,-0.626268675,-0.073847574,-0.29,-0.44,-0.37,-0.594864228,-0.901023352
1.697722788,1.133851793,2.035198441,-1.107706052,-0.463857267,-0.626268675,-0.038963855,-0.24,-0.4,-0.32,-0.610644847,-0.883813591
1.815737709,1.313337258,2.50379132,-1.200929318,-2.161017685,-0.626268675,-0.038963855,-0.189,-0.379,-0.29,-0.579083609,-0.883813591
1.933752631,1.206975501,2.443705696,-1.194023891,-0.134557484,-0.626268675,-0.038963855,-0.139,-0.34,-0.24,-0.579083609,-0.862779437
2.048079586,1.300042039,2.48977759,-1.021388214,0.760884617,-0.620444389,0.10057102,-0.089,-0.29,-0.2,-0.594864228,-0.883813591
1.930064664,1.293394429,2.501775967,-0.983408365,-1.066729177,-0.626268675,-0.038963855,-0.04,-0.259,-0.15,-0.594864228,-0.883813591
2.007511957,1.236889745,2.48577032,-0.912627737,-0.695633652,-0.626268675,-0.038963855,0,-0.24,-0.12,-0.594864228,-0.883813591
1.708786687,1.273451599,2.105290525,-0.715823065,0.498711329,-0.620444389,0.10057102,0.06,-0.17,-0.06,-0.594864228,-0.883813591
1.955880428,1.306689648,2.473748508,-0.610515302,0.354326039,-0.632092961,-0.213382448,0.11,-0.15,-0.02,-0.594864228,-0.883813591
1.789921945,1.22027072,2.491769508,-0.479312188,0.127615804,-0.626268675,-0.004080136,0.15,-0.1,0,-0.594864228,-0.883813591
1.937440597,1.193680281,1.96712171,-0.170294325,0.394855243,-0.626268675,-0.038963855,0.17,-0.069,0.03,-0.610644847,-0.883813591
1.635027361,1.256832575,2.305536881,-0.045996638,-0.173820151,-0.620444389,0.10057102,0.189,-0.04,0.04,-0.594864228,-0.883813591
1.458004978,1.263480184,2.05521136,-0.07189199,-0.627240621,-0.632092961,-0.213382448,0.179,-0.02,0.03,-0.610644847,-0.883813591
1.638715327,1.236889745,2.195395527,0.08865919,1.834908524,-0.626268675,-0.038963855,0.16,-0.02,0.01,-0.594864228,-0.883813591
1.70509872,1.300042039,2.271486799,0.228494089,0.852075326,-0.626268675,-0.038963855,0.129,-0.02,-0.02,-0.594864228,-0.883813591
1.358429888,1.243537355,2.199402797,0.242304943,-0.881814683,-0.626268675,-0.038963855,0.1,-0.04,-0.05,-0.594864228,-0.883813591
1.664531091,1.22027072,1.943078087,0.237125873,-0.059831764,-0.626268675,-0.038963855,0.06,-0.05,-0.08,-0.594864228,-0.883813591
1.793609911,1.280099209,2.177374526,0.199146024,-0.164954387,-0.626268675,-0.038963855,0.03,-0.069,-0.1,-0.594864228,-0.883813591
1.741978383,1.250184965,1.997141088,0.012699492,-0.378999246,-0.626268675,-0.038963855,0,-0.089,-0.129,-0.594864228,-0.883813591
1.461692945,1.206975501,1.768867272,-0.208274174,-0.703232878,-0.620444389,0.065687301,-0.04,-0.12,-0.16,-0.579083609,-0.883813591
1.070768517,1.280099209,1.610662104,-0.19446332,-0.176353226,-0.626268675,-0.073847574,-0.069,-0.139,-0.189,-0.594864228,-0.901023352
1.00807309,1.243537355,1.590649186,-0.13058812,0.339127588,-0.626268675,-0.038963855,-0.1,-0.16,-0.209,-0.579083609,-0.883813591
1.469068877,1.236889745,1.856980355,-0.158209828,0.888804917,-0.626268675,-0.038963855,-0.12,-0.189,-0.229,-0.594864228,-0.883813591
1.174031574,1.300042039,1.698775188,-0.064986562,0.184609997,-0.626268675,-0.038963855,-0.15,-0.2,-0.25,-0.579083609,-0.883813591
1.380557686,1.243537355,1.828929461,-0.163388898,-1.069262252,-0.632092961,-0.213382448,-0.17,-0.229,-0.27,-0.579083609,-0.883813591
1.631339394,1.263480184,2.377620883,-0.298044727,-0.373933096,-0.626268675,-0.004080136,-0.189,-0.25,-0.29,-0.594864228,-0.883813591
1.756730248,1.280099209,2.225438339,-0.451690479,-0.823553953,-0.614620103,0.309873332,-0.22,-0.27,-0.32,-0.594864228,-0.883813591
1.963256361,1.273451599,2.421677425,-0.539734675,-0.514518772,-0.620444389,0.135454738,-0.24,-0.29,-0.329,-0.594864228,-0.883813591
2.10339908,1.300042039,2.495776779,-0.715823065,-0.938808877,-0.626268675,-0.038963855,-0.259,-0.309,-0.34,-0.579083609,-0.883813591
1.878433136,1.157118427,1.784872919,-0.829762612,-0.572779503,-0.626268675,-0.004080136,-0.25,-0.32,-0.34,-0.594864228,-0.883813591
1.40637345,1.193680281,2.04119763,-0.560450956,0.691225048,-0.626268675,-0.004080136,-0.24,-0.32,-0.32,-0.594864228,-0.901023352
1.255166832,1.223594525,1.664725105,-0.310129224,0.501244404,-0.626268675,-0.004080136,-0.24,-0.32,-0.32,-0.579083609,-0.883813591
1.096584281,1.306689648,1.50452802,-0.196189677,-0.628507158,-0.626268675,-0.038963855,-0.24,-0.329,-0.32,-0.579083609,-0.883813591
1.118712079,1.187032671,1.606654834,-0.482764901,-2.124288094,-0.620444389,0.10057102,-0.25,-0.34,-0.329,-0.579083609,-0.883813591
1.203535304,1.280099209,1.596648374,-0.607062589,-1.009734984,-0.626268675,-0.038963855,-0.27,-0.34,-0.34,-0.579083609,-0.883813591
1.609211597,1.393108576,2.227430257,-0.584619951,0.904003369,-0.626268675,-0.038963855,-0.27,-0.35,-0.35,-0.561724928,-0.883813591
1.797297878,1.273451599,2.117288902,-0.475859474,0.38598948,-0.632092961,-0.213382448,-0.279,-0.359,-0.35,-0.594864228,-0.883813591
1.362117855,1.273451599,1.939070816,-0.351561786,-0.501853396,-0.626268675,-0.038963855,-0.27,-0.37,-0.37,-0.579083609,-0.883813591
1.284670562,1.243537355,1.616684727,-0.249706737,0.066821998,-0.632092961,-0.213382448,-0.27,-0.379,-0.37,-0.579083609,-0.883813591
1.590771765,1.323308673,2.181381797,-0.132314477,-0.06236484,-0.614620103,0.274989613,-0.279,-0.39,-0.39,-0.579083609,-0.883813591
1.712474653,1.223594525,2.085254172,-0.315308294,0.098485439,-0.620444389,0.10057102,-0.29,-0.4,-0.4,-0.579083609,-0.883813591
1.620275495,1.313337258,2.093268713,-0.270423018,0.103551589,-0.626268675,-0.004080136,-0.3,-0.409,-0.409,-0.561724928,-0.883813591
1.398997518,1.250184965,1.664725105,-0.056354779,0.81281266,-0.626268675,-0.038963855,-0.309,-0.419,-0.419,-0.579083609,-0.883813591
1.712474653,1.256832575,2.331572423,0.162892531,0.079487374,-0.620444389,0.10057102,-0.32,-0.419,-0.419,-0.579083609,-0.901023352
1.745666349,1.336603893,2.495776779,0.116280899,0.147880406,-0.626268675,-0.038963855,-0.32,-0.419,-0.419,-0.579083609,-0.883813591
1.623963462,1.206975501,2.01317017,0.043773914,-0.018036023,-0.614620103,0.274989613,-0.29,-0.409,-0.39,-0.579083609,-0.883813591
1.819425675,1.273451599,2.435691155,-0.045996638,-0.509452621,-0.626268675,-0.038963855,-0.259,-0.4,-0.359,-0.579083609,-0.901023352
1.77517008,1.300042039,2.483754967,-0.064986562,-0.779225136,-0.620444389,0.10057102,-0.24,-0.39,-0.34,-0.610644847,-0.862779437
1.882121102,1.250184965,2.513797779,-0.173747039,0.18840961,-0.626268675,-0.038963855,-0.209,-0.359,-0.309,-0.594864228,-0.883813591
1.867369237,1.206975501,2.215431879,-0.318761008,-1.140188359,-0.626268675,-0.038963855,-0.17,-0.34,-0.27,-0.594864228,-0.883813591
1.756730248,1.273451599,2.481763049,-0.508660253,-0.898279673,-0.626268675,-0.004080136,-0.129,-0.309,-0.25,-0.610644847,-0.862779437
1.985384159,1.280099209,2.099267902,-0.620873443,-1.583476528,-0.626268675,-0.004080136,-0.11,-0.29,-0.24,-0.579083609,-0.883813591
1.380557686,1.273451599,2.163360796,-0.73999206,-0.620907933,-0.626268675,-0.004080136,-0.1,-0.27,-0.22,-0.579083609,-0.883813591
1.649779226,1.193680281,2.015162088,-0.907448667,-0.724764018,-0.626268675,-0.004080136,-0.11,-0.259,-0.229,-0.594864228,-0.901023352
1.601835664,1.280099209,2.133317984,-0.883279672,-0.634839846,-0.626268675,-0.004080136,-0.12,-0.25,-0.24,-0.579083609,-0.862779437
1.697722788,1.273451599,2.451720237,-0.650221508,-0.37140002,-0.626268675,-0.004080136,-0.15,-0.25,-0.25,-0.579083609,-0.883813591
1.682970922,1.280099209,2.451720237,-0.410257917,0.021226644,-0.626268675,-0.004080136,-0.16,-0.259,-0.27,-0.579083609,-0.883813591
2.309925193,1.273451599,2.50779859,-0.204821461,0.180810385,-0.626268675,-0.004080136,-0.17,-0.259,-0.27,-0.579083609,-0.883813591
2.346804856,1.306689648,2.487762238,-0.263517591,-0.220682043,-0.626268675,-0.004080136,-0.15,-0.27,-0.25,-0.594864228,-0.883813591
1.948504496,1.280099209,2.513797779,-0.258338521,-1.256709821,-0.626268675,-0.004080136,-0.12,-0.24,-0.229,-0.594864228,-0.862779437
2.140278743,1.250184965,2.48977759,-0.3550145,-0.400530386,-0.626268675,-0.004080136,-0.1,-0.209,-0.189,-0.594864228,-0.883813591
2.088647215,1.206975501,2.50379132,-0.289412943,0.4607152,-0.626268675,-0.004080136,-0.04,-0.189,-0.16,-0.579083609,-0.862779437
2.169782474,1.273451599,2.501775967,-0.315308294,-0.575312578,-0.626268675,-0.004080136,0.01,-0.15,-0.129,-0.579083609,-0.883813591
2.066519417,1.127204183,2.441713778,-0.468954047,-1.00086922,-0.626268675,-0.004080136,0.05,-0.15,-0.089,-0.594864228,-0.883813591
2.284109429,1.306689648,2.147331714,-0.600157162,-1.686066076,-0.626268675,-0.004080136,0.08,-0.1,-0.06,-0.579083609,-0.883813591
1.852617372,1.236889745,2.275494069,-0.643316081,0.755818467,-0.626268675,-0.004080136,0.11,-0.069,-0.04,-0.594864228,-0.883813591
1.771482114,1.280099209,2.445721048,-0.634684297,-0.537316449,-0.626268675,-0.038963855,0.11,-0.05,-0.04,-0.579083609,-0.883813591
1.985384159,1.300042039,2.475740426,-0.512112966,0.331528362,-0.620444389,0.10057102,0.1,-0.05,-0.04,-0.579083609,-0.883813591
2.232477901,1.286746819,2.469741237,-0.581167237,-0.69183404,-0.626268675,-0.038963855,0.1,-0.05,-0.05,-0.594864228,-0.883813591
2.354180788,1.230242135,2.499784049,-0.636410654,-0.651304836,-0.620444389,0.10057102,0.089,-0.02,-0.04,-0.579083609,-0.883813591
1.959568395,1.177061256,2.475740426,-0.645042438,-0.557581051,-0.626268675,-0.038963855,0.12,-0.02,-0.02,-0.594864228,-0.883813591
2.265669597,1.280099209,2.497768697,-0.670937789,-0.213082817,-0.626268675,-0.073847574,0.16,0,0.02,-0.610644847,-0.901023352
2.140278743,1.230242135,2.501775967,-0.588072664,-0.080096366,-0.626268675,-0.038963855,0.17,0.03,0.05,-0.579083609,-0.883813591
1.992760091,1.170413647,2.0452049,-0.594978091,-0.059831764,-0.626268675,-0.038963855,0.22,0.05,0.089,-0.579083609,-0.883813591
1.907936867,1.256832575,2.497768697,-0.422342414,-0.034501012,-0.626268675,-0.073847574,0.25,0.069,0.11,-0.579083609,-0.883813591
1.834177541,1.280099209,2.319550611,-0.230716812,-0.19028514,-0.620444389,0.065687301,0.27,0.089,0.129,-0.594864228,-0.883813591
1.978008226,1.300042039,2.29752234,-0.234169526,-0.418261912,-0.614620103,0.205222176,0.27,0.1,0.129,-0.594864228,-0.883813591
1.682970922,1.256832575,2.109297795,-0.394720706,-0.456258041,-0.620444389,0.030803582,0.259,0.11,0.12,-0.579083609,-0.883813591
1.299422428,1.263480184,2.0452049,-0.370551711,-0.113026345,-0.626268675,-0.143615011,0.229,0.1,0.1,-0.579083609,-0.883813591
1.347365989,1.256832575,2.0271839,-0.07707106,0.550639371,-0.620444389,-0.004080136,0.2,0.08,0.069,-0.579083609,-0.883813591
1.546516169,1.236889745,1.75684546,0.193966953,1.44228186,-0.614620103,0.170338457,0.16,0.069,0.05,-0.579083609,-0.883813591
1.40637345,1.323308673,2.483754967,0.338980922,-0.199150903,-0.626268675,-0.143615011,0.129,0.05,0.01,-0.579083609,-0.862779437
1.682970922,1.180385061,2.101283254,0.138723537,0.15674617,-0.614620103,0.135454738,0.11,0.03,0,-0.579083609,-0.883813591
